year,month,day_of_month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_delay,IsDelayed
2024,7,14,7,WN,TPA,SAT,615,972.0,-2.0,0
2024,5,24,5,UA,DEN,SAN,2100,853.0,95.0,1
2024,1,23,2,AA,DFW,BNA,2130,631.0,67.0,1
2024,6,3,1,DL,ATL,ECP,821,240.0,-7.0,0
2024,8,5,1,WN,BNA,MKE,2035,475.0,8.0,0
2024,9,26,4,AA,PHL,AUS,1047,1430.0,0.0,0
2024,9,15,7,DL,HSV,ATL,1449,151.0,32.0,0
2024,10,1,2,DL,ATL,TUL,1702,674.0,-9.0,0
2024,11,16,6,OO,CVG,AUS,826,958.0,-11.0,0
2024,11,14,4,AA,DFW,LAS,2040,1055.0,44.0,1
2024,3,15,5,UA,EWR,TPA,1603,997.0,-3.0,0
2024,12,29,7,MQ,DFW,HRL,2235,461.0,11.0,0
2024,1,24,3,MQ,DFW,FSD,1959,737.0,-5.0,0
2024,8,27,2,DL,MCI,ATL,955,692.0,-6.0,0
2024,12,20,5,WN,BWI,ROC,2235,277.0,77.0,1
2024,3,18,1,WN,OKC,AUS,1635,358.0,35.0,1
2024,10,7,1,WN,LAS,MKE,805,1524.0,2.0,0
2024,6,9,7,YX,BUF,LGA,1020,292.0,-4.0,0
2024,9,21,6,AA,DFW,TUL,1635,237.0,27.0,1
2024,6,12,3,OH,PHL,SDF,1321,576.0,16.0,0
2024,9,16,1,AA,SBA,DFW,1219,1316.0,8.0,0
2024,6,20,4,WN,DEN,SAN,750,853.0,7.0,0
2024,10,11,5,OO,PSC,SEA,1745,172.0,-9.0,0
2024,12,11,3,UA,SFO,IAH,500,1635.0,-9.0,0
2024,4,29,1,MQ,ORD,EWR,1931,719.0,0.0,0
2024,10,14,1,AA,PVD,CLT,608,683.0,-4.0,0
2024,9,10,2,UA,DEN,LAX,1610,862.0,1.0,0
2024,2,20,2,DL,ATL,PBI,2240,545.0,-9.0,0
2024,9,13,5,DL,FLL,ATL,1110,581.0,-2.0,0
2024,1,12,5,WN,BWI,CMH,1010,337.0,7.0,0
2024,9,1,7,WN,BUR,SMF,1850,358.0,-9.0,0
2024,1,19,5,DL,ATL,GPT,924,352.0,-2.0,0
2024,5,23,4,WN,PDX,DEN,1205,991.0,10.0,0
2024,11,1,5,WN,PIT,STL,1330,554.0,1.0,0
2024,3,12,2,NK,ACY,MYR,1912,466.0,-7.0,0
2024,7,5,5,OO,DFW,IDA,1935,1095.0,-6.0,0
2024,2,27,2,DL,BNA,ATL,1113,214.0,-7.0,0
2024,9,2,1,AA,DFW,OMA,1339,583.0,-6.0,0
2024,8,16,5,WN,SMF,SAN,1000,480.0,-5.0,0
2024,9,26,4,DL,ATL,SDF,2115,321.0,112.0,1
2024,5,10,5,UA,LAX,IAD,1205,2288.0,1.0,0
2024,11,20,3,MQ,DFW,FAR,1911,968.0,-2.0,0
2024,10,15,2,OO,SBN,ORD,1308,84.0,7.0,0
2024,4,9,2,AA,DFW,ORF,1051,1212.0,29.0,1
2024,1,18,4,WN,HNL,KOA,1550,163.0,70.0,1
2024,8,12,1,9E,LIT,LGA,717,1085.0,-10.0,0
2024,7,12,5,AA,PIT,PHL,1846,268.0,139.0,1
2024,1,30,2,UA,DFW,DEN,1651,641.0,-8.0,0
2024,6,15,6,WN,BUR,ABQ,810,672.0,-7.0,0
2024,8,29,4,UA,DEN,DSM,2100,589.0,21.0,1
2024,12,17,2,DL,BDL,ATL,1430,859.0,-6.0,0
2024,3,18,1,WN,OGG,HNL,1905,100.0,-3.0,0
2024,4,22,1,WN,SMF,SAN,1800,480.0,-2.0,0
2024,1,29,1,OH,DCA,CHS,1232,444.0,8.0,0
2024,1,17,3,OO,PSP,SFO,1545,421.0,-7.0,0
2024,4,5,5,YX,PIT,EWR,600,319.0,-7.0,0
2024,4,1,1,OO,SEA,PSP,1925,987.0,-3.0,0
2024,7,12,5,DL,IAH,ATL,1149,689.0,-7.0,0
2024,12,12,4,MQ,ORD,ROC,1510,528.0,63.0,1
2024,7,6,6,AA,TPA,PHX,1800,1788.0,268.0,1
2024,11,24,7,WN,DAL,SAT,715,247.0,-5.0,0
2024,4,17,3,OO,ORD,CAK,1435,343.0,-6.0,1
2024,6,14,5,AA,PHX,SNA,1019,338.0,11.0,1
2024,6,29,6,AA,PNS,DFW,1558,604.0,86.0,1
2024,9,14,6,OH,MLI,CLT,1330,674.0,-8.0,0
2024,7,8,1,NK,ATL,DTW,1254,594.0,37.0,1
2024,9,14,6,WN,HNL,SJC,1210,2417.0,0.0,0
2024,12,31,2,UA,DEN,PDX,1920,991.0,20.0,1
2024,11,5,2,DL,EWR,DTW,1300,488.0,8.0,0
2024,4,17,3,DL,SEA,ANC,1130,1448.0,-9.0,0
2024,7,10,3,AA,CLE,DFW,1517,1021.0,0.0,0
2024,9,10,2,UA,GUM,HNL,700,3801.0,162.0,1
2024,10,10,4,UA,EWR,IAH,800,1400.0,2.0,0
2024,11,24,7,WN,BWI,RDU,1840,255.0,13.0,0
2024,2,27,2,MQ,FAT,PHX,1915,493.0,-3.0,0
2024,4,25,4,NK,RIC,MCO,1435,667.0,-9.0,0
2024,10,2,3,YX,BOS,SDF,935,829.0,-5.0,0
2024,4,28,7,AS,PDX,SNA,700,859.0,-7.0,0
2024,3,29,5,UA,SJU,EWR,1835,1608.0,6.0,0
2024,10,29,2,UA,IAD,EWR,600,212.0,5.0,0
2024,9,2,1,DL,JAX,ATL,956,270.0,-4.0,0
2024,5,6,1,F9,LAS,DEN,1900,628.0,-6.0,0
2024,1,31,3,WN,DEN,MCI,850,533.0,-1.0,0
2024,11,20,3,DL,ORD,ATL,1200,606.0,2.0,0
2024,2,23,5,WN,MDW,LAX,930,1750.0,1.0,0
2024,7,22,1,AA,MIA,PHX,1615,1972.0,18.0,1
2024,1,27,6,AS,MCO,SFO,1849,2446.0,-12.0,0
2024,11,29,5,DL,MSP,FLL,755,1487.0,-3.0,0
2024,7,19,5,AA,PHX,ATL,1547,1587.0,32.0,1
2024,1,6,6,WN,SJU,MCO,1755,1189.0,28.0,1
2024,9,3,2,WN,MCO,LAS,850,2039.0,-3.0,0
2024,10,21,1,AS,OAK,SEA,600,672.0,-14.0,0
2024,11,11,1,OO,VCT,IAH,530,123.0,317.0,1
2024,2,15,4,YX,LGA,TYS,1559,647.0,-4.0,0
2024,9,12,4,NK,BOS,MYR,2042,738.0,-2.0,0
2024,8,29,4,YX,EWR,ORF,915,284.0,-8.0,0
2024,6,3,1,AA,JFK,PHX,900,2153.0,-3.0,0
2024,5,9,4,WN,HNL,OGG,1620,100.0,-7.0,0
2024,2,18,7,DL,SMF,SLC,530,532.0,-4.0,0
2024,10,25,5,WN,BUR,OAK,1645,325.0,3.0,0
2024,4,22,1,AA,DFW,LAS,1656,1055.0,30.0,1
2024,10,2,3,AA,DFW,PHX,1405,868.0,-5.0,0
2024,2,19,1,DL,ATL,CHS,1340,259.0,-3.0,0
2024,7,20,6,OO,SEA,GEG,1025,224.0,22.0,0
2024,5,17,5,NK,RSW,ORD,1646,1120.0,10.0,0
2024,10,18,5,WN,MDW,MSP,1730,349.0,6.0,0
2024,1,2,2,WN,OGG,HNL,900,100.0,106.0,1
2024,7,2,2,AA,BNA,DFW,1556,631.0,62.0,1
2024,7,25,4,YX,MCI,EWR,1513,1092.0,-2.0,0
2024,12,9,1,YX,LGA,RDU,655,431.0,-5.0,0
2024,11,21,4,WN,MCO,PIT,710,834.0,-2.0,0
2024,6,23,7,F9,DFW,ATL,505,731.0,-7.0,1
2024,7,15,1,AA,JAC,DFW,1305,1047.0,-9.0,0
2024,6,2,7,WN,MSP,DEN,1530,680.0,21.0,1
2024,10,13,7,UA,LGA,ORD,1634,733.0,-4.0,1
2024,2,22,4,AA,CHS,PHL,1106,550.0,-8.0,0
2024,5,19,7,UA,SAN,IAH,800,1303.0,-10.0,0
2024,10,20,7,B6,FLL,JAX,700,319.0,-8.0,0
2024,2,21,3,AS,SFO,JFK,1434,2586.0,-8.0,0
2024,10,25,5,AA,ORD,PHL,630,678.0,-7.0,0
2024,12,20,5,AA,XNA,CLT,503,754.0,-2.0,0
2024,8,5,1,DL,BNA,DTW,600,456.0,-9.0,0
2024,12,12,4,YX,JAX,EWR,1844,820.0,14.0,1
2024,1,7,7,WN,MDW,BNA,515,395.0,-2.0,0
2024,1,28,7,WN,LAS,DEN,1150,628.0,3.0,0
2024,1,1,1,MQ,BMI,DFW,1540,690.0,5.0,0
2024,8,16,5,DL,MCI,BOS,1115,1256.0,-3.0,0
2024,10,3,4,YX,BOS,CMH,1941,640.0,-8.0,0
2024,8,7,3,UA,IND,DEN,1545,977.0,0.0,0
2024,5,9,4,AA,CLT,BWI,1106,361.0,19.0,1
2024,12,5,4,OH,ICT,DCA,1732,1110.0,10.0,0
2024,11,8,5,WN,PHX,STL,1750,1262.0,18.0,0
2024,8,11,7,DL,MIA,ATL,700,594.0,-5.0,0
2024,9,6,5,UA,SFO,SAN,1050,447.0,-1.0,0
2024,2,5,1,DL,BOS,TPA,710,1185.0,5.0,0
2024,8,31,6,WN,COS,MDW,1205,917.0,1.0,0
2024,6,20,4,WN,LAS,LGB,740,231.0,-5.0,0
2024,8,20,2,WN,LAX,STL,720,1592.0,18.0,0
2024,4,26,5,OO,DTW,SYR,710,374.0,3.0,0
2024,9,6,5,OO,SFO,BOI,1632,522.0,-6.0,0
2024,10,27,7,B6,JFK,ATL,830,760.0,-1.0,0
2024,1,24,3,DL,SFO,DTW,2230,2079.0,-7.0,0
2024,11,22,5,NK,IAH,ATL,640,689.0,-7.0,1
2024,6,25,2,WN,AUS,ATL,610,813.0,-4.0,0
2024,11,21,4,MQ,ORD,HPN,1839,738.0,31.0,1
2024,10,14,1,DL,ATL,PBI,1656,545.0,-1.0,0
2024,10,16,3,MQ,DFW,COS,1313,592.0,-3.0,0
2024,7,16,2,AA,ATL,DFW,1648,731.0,208.0,1
2024,8,23,5,DL,ATL,IND,725,432.0,-6.0,0
2024,2,8,4,WN,DAL,OMA,1005,586.0,-4.0,0
2024,5,29,3,AA,MCO,PHL,1717,861.0,55.0,1
2024,2,5,1,OO,FAR,ORD,730,557.0,190.0,1
2024,2,13,2,9E,GSO,LGA,1813,461.0,-5.0,0
2024,2,28,3,YX,LGA,SDF,1800,659.0,-7.0,0
2024,6,9,7,UA,ORD,EWR,710,719.0,-3.0,0
2024,4,27,6,WN,DAL,ATL,640,721.0,-5.0,0
2024,1,30,2,B6,LGA,PBI,1700,1035.0,-3.0,0
2024,7,13,6,OO,DEN,HDN,1335,141.0,85.0,1
2024,3,8,5,DL,ORF,ATL,1300,516.0,-5.0,0
2024,11,19,2,DL,BWI,ATL,800,577.0,-12.0,0
2024,4,29,1,OH,BHM,DFW,1936,597.0,91.0,1
2024,9,6,5,AA,BOS,PHX,1316,2300.0,-6.0,0
2024,3,24,7,DL,MSP,FLL,722,1487.0,6.0,1
2024,6,1,6,G4,IND,FLL,1537,1005.0,182.0,1
2024,4,28,7,WN,RDU,BWI,1415,255.0,38.0,1
2024,1,8,1,WN,MDW,CLT,910,584.0,-3.0,0
2024,10,7,1,WN,BUR,LAS,1420,223.0,3.0,0
2024,12,23,1,9E,DTW,CVG,1025,229.0,114.0,1
2024,10,30,3,WN,DEN,SMF,755,909.0,-9.0,0
2024,12,8,7,YX,BOS,CLE,2054,563.0,-5.0,0
2024,8,6,2,F9,CLE,RDU,1408,416.0,-14.0,0
2024,11,23,6,WN,SNA,LAS,815,226.0,-5.0,0
2024,2,25,7,DL,MSP,SAN,1025,1532.0,-4.0,0
2024,2,17,6,DL,LAX,MCI,855,1363.0,-3.0,0
2024,8,31,6,AA,SNA,JFK,1251,2454.0,5.0,1
2024,9,30,1,DL,RDU,ATL,1721,356.0,-2.0,0
2024,2,24,6,WN,DEN,MTJ,1405,196.0,4.0,0
2024,10,1,2,OO,DEN,RAP,1325,300.0,-10.0,0
2024,10,3,4,WN,BUR,PHX,1950,369.0,-4.0,0
2024,4,14,7,NK,STT,MCO,1534,1246.0,-12.0,0
2024,9,18,3,OO,PHX,LAX,1615,370.0,-10.0,0
2024,9,7,6,AS,OGG,PDX,1317,2562.0,-10.0,0
2024,9,2,1,WN,PHX,DEN,1105,602.0,0.0,0
2024,12,29,7,AA,DFW,MSP,1113,852.0,-5.0,0
2024,5,20,1,F9,MIA,SJU,2245,1045.0,156.0,1
2024,12,1,7,OO,BNA,ORD,800,409.0,-5.0,0
2024,6,26,3,AA,MIA,LGA,1823,1096.0,92.0,1
2024,2,18,7,DL,KOA,SEA,2332,2688.0,12.0,0
2024,6,30,7,UA,SJU,EWR,105,1608.0,4.0,0
2024,3,5,2,UA,DEN,GEG,1925,836.0,40.0,1
2024,5,2,4,WN,SAT,DEN,1755,794.0,15.0,0
2024,4,23,2,DL,SRQ,LGA,1535,1047.0,-14.0,0
2024,12,19,4,MQ,COU,DFW,1211,490.0,-5.0,0
2024,11,25,1,AA,EGE,DFW,1241,721.0,-2.0,0
2024,5,21,2,UA,DEN,ABQ,1552,349.0,0.0,0
2024,6,26,3,DL,LAS,SEA,1355,867.0,-4.0,0
2024,9,30,1,AA,CLT,FLL,2138,632.0,71.0,1
2024,9,26,4,WN,LAS,SJC,1405,386.0,-5.0,0
2024,6,17,1,UA,IAH,IND,2008,844.0,84.0,1
2024,8,14,3,YX,MEM,LGA,1404,963.0,-4.0,0
2024,10,14,1,NK,LAX,PHL,555,2402.0,-9.0,0
2024,3,6,3,OO,PHX,SJC,816,621.0,-4.0,0
2024,8,9,5,DL,JNU,SEA,712,909.0,-6.0,0
2024,2,6,2,UA,ORD,DCA,600,612.0,-11.0,0
2024,2,12,1,WN,OGG,LIH,1545,201.0,-4.0,0
2024,11,16,6,YX,JFK,SAV,1820,718.0,-11.0,0
2024,1,20,6,DL,SFO,DTW,2230,2079.0,-4.0,0
2024,5,18,6,OH,LIT,DFW,1011,304.0,-7.0,0
2024,9,6,5,DL,ATL,DAB,1357,366.0,-7.0,0
2024,3,6,3,NK,PDX,LAS,1209,763.0,-5.0,0
2024,6,27,4,DL,ATL,SAT,1425,874.0,22.0,1
2024,2,15,4,F9,SJU,MCO,359,1189.0,-2.0,0
2024,7,3,3,OO,SDF,DTW,1027,306.0,-8.0,0
2024,5,21,2,9E,ITH,JFK,1546,189.0,-8.0,0
2024,2,8,4,WN,MDW,MSP,1310,349.0,-3.0,0
2024,11,14,4,OH,CLT,CAE,939,88.0,-7.0,0
2024,11,28,4,YX,RDU,IAD,1500,224.0,-2.0,0
2024,6,14,5,WN,DAL,TPA,1240,917.0,-2.0,0
2024,1,22,1,F9,TPA,CVG,608,773.0,-9.0,0
2024,10,3,4,UA,DEN,PHL,1004,1558.0,4.0,0
2024,9,9,1,B6,DCA,PBI,1345,857.0,-10.0,0
2024,11,12,2,HA,PDX,OGG,840,2562.0,-4.0,0
2024,9,4,3,UA,DEN,SFO,2103,967.0,-2.0,0
2024,11,26,2,AA,DFW,SAN,2245,1171.0,3.0,0
2024,5,10,5,F9,DFW,PHX,1042,868.0,-3.0,0
2024,8,30,5,UA,ORD,SMF,910,1781.0,50.0,1
2024,10,30,3,G4,MLI,PIE,834,1033.0,-10.0,0
2024,8,20,2,OO,DEN,LBF,745,228.0,-5.0,0
2024,12,11,3,YX,PIT,RDU,600,328.0,-1.0,0
2024,9,26,4,WN,BUR,SMF,1250,358.0,-2.0,0
2024,2,6,2,OO,SAN,SMF,1930,480.0,-4.0,0
2024,9,26,4,OO,VCT,IAH,530,123.0,-10.0,0
2024,2,20,2,NK,IAH,MCO,1324,854.0,-4.0,0
2024,9,2,1,YX,BOS,MCI,1610,1256.0,-8.0,0
2024,2,17,6,OO,AMA,IAH,1202,517.0,-10.0,0
2024,7,28,7,OO,FWA,ATL,1117,508.0,-10.0,1
2024,10,25,5,OO,GRB,ORD,1320,173.0,-10.0,0
2024,1,31,3,DL,IAH,LAX,605,1379.0,-11.0,0
2024,2,4,7,AA,PHX,ONT,1132,325.0,4.0,0
2024,1,25,4,G4,PIE,LEX,630,707.0,-16.0,0
2024,3,27,3,B6,TPA,BOS,600,1185.0,-10.0,0
2024,7,3,3,AA,DFW,PHX,1228,868.0,35.0,0
2024,8,11,7,WN,LAS,SJC,1715,386.0,259.0,1
2024,5,10,5,9E,LGA,RIC,1610,292.0,110.0,1
2024,9,25,3,AA,SFO,DFW,540,1464.0,14.0,1
2024,4,16,2,OO,SMF,SEA,1353,605.0,27.0,1
2024,12,30,1,WN,MAF,AUS,1430,294.0,1.0,0
2024,4,14,7,AA,MFE,DFW,1937,469.0,-8.0,0
2024,7,22,1,AA,SAN,PHX,1931,304.0,45.0,1
2024,5,7,2,WN,HNL,LAX,1310,2556.0,-4.0,0
2024,1,14,7,WN,DEN,MSY,1410,1062.0,35.0,1
2024,11,10,7,AA,LAX,JFK,700,2475.0,-4.0,0
2024,10,3,4,OH,BUF,DCA,1725,296.0,-11.0,0
2024,11,2,6,AA,BOS,DFW,528,1562.0,-3.0,0
2024,5,4,6,B6,DCA,BOS,1130,399.0,-7.0,0
2024,1,6,6,UA,MTJ,ORD,1250,1081.0,35.0,1
2024,1,20,6,WN,MCI,DAL,1035,461.0,-1.0,0
2024,11,29,5,MQ,MIA,BHM,1635,661.0,-4.0,0
2024,8,30,5,OO,DEN,SGF,1730,637.0,12.0,1
2024,2,13,2,UA,SDF,DEN,1635,1024.0,-11.0,0
2024,4,11,4,WN,MCI,STL,1710,237.0,5.0,0
2024,12,11,3,WN,RNO,LAX,1010,391.0,-3.0,0
2024,4,24,3,WN,PHX,MCI,920,1044.0,0.0,0
2024,10,25,5,UA,GEG,DEN,1332,836.0,-8.0,0
2024,12,10,2,WN,HNL,OGG,2000,100.0,-4.0,0
2024,8,19,1,9E,MSP,DSM,1000,232.0,-1.0,0
2024,9,30,1,DL,CMH,ATL,705,447.0,-5.0,0
2024,1,14,7,UA,DEN,TPA,1743,1506.0,58.0,1
2024,4,14,7,OO,XWA,DEN,1515,582.0,-11.0,0
2024,8,16,5,OO,DEN,COS,1630,73.0,21.0,0
2024,3,1,5,OO,OKC,PHX,1411,833.0,-7.0,0
2024,3,26,2,UA,LAS,SFO,1810,414.0,-5.0,0
2024,7,19,5,MQ,CVG,BOS,905,752.0,114.0,1
2024,11,18,1,AA,CLT,STT,720,1520.0,-2.0,0
2024,8,28,3,OH,MHT,CLT,535,737.0,-9.0,0
2024,8,11,7,AA,ORD,GRR,2120,137.0,69.0,1
2024,1,20,6,WN,OAK,EUG,1915,445.0,38.0,1
2024,1,29,1,B6,LGA,FLL,600,1076.0,-10.0,0
2024,12,8,7,DL,DCA,ATL,600,547.0,-3.0,0
2024,4,12,5,OH,GSP,CLT,605,75.0,-3.0,0
2024,9,2,1,DL,GEG,ATL,2259,1969.0,-2.0,0
2024,4,11,4,AA,BNA,MIA,1831,806.0,114.0,1
2024,7,26,5,MQ,TYR,DFW,605,102.0,-5.0,0
2024,10,11,5,WN,IND,SAN,1510,1782.0,9.0,0
2024,8,20,2,WN,MDW,SRQ,1225,1035.0,7.0,0
2024,8,4,7,DL,SMF,ATL,2259,2092.0,5.0,0
2024,1,29,1,WN,BUR,AUS,1000,1241.0,-6.0,0
2024,7,15,1,OH,DCA,BTV,2202,437.0,-5.0,0
2024,6,3,1,B6,MIA,JFK,953,1089.0,-11.0,0
2024,12,10,2,WN,HOU,AUS,900,148.0,-5.0,0
2024,10,20,7,YX,DTW,JFK,1005,509.0,-10.0,0
2024,8,4,7,HA,LIH,HNL,600,102.0,-4.0,0
2024,1,22,1,OO,SEA,MFR,1515,352.0,-3.0,0
2024,7,17,3,AA,ORD,MIA,1220,1197.0,70.0,1
2024,3,9,6,WN,OAK,BUR,810,325.0,-5.0,0
2024,1,14,7,B6,ATL,LGA,1653,762.0,81.0,1
2024,1,25,4,DL,GRR,DTW,1813,120.0,58.0,1
2024,3,27,3,WN,FLL,MDW,1110,1167.0,43.0,0
2024,7,26,5,WN,HNL,OGG,1435,100.0,-1.0,0
2024,4,25,4,NK,BWI,FLL,651,925.0,-3.0,0
2024,10,26,6,9E,MSP,TYS,1951,792.0,-2.0,0
2024,7,19,5,B6,BOS,DCA,600,399.0,-8.0,0
2024,1,16,2,WN,PSP,LAS,1050,173.0,-2.0,0
2024,3,16,6,WN,FLL,CMH,2050,973.0,23.0,1
2024,7,15,1,DL,LAX,LAS,2240,236.0,22.0,1
2024,8,16,5,AS,CLE,SEA,1827,2021.0,25.0,1
2024,6,16,7,WN,AUS,OKC,1835,358.0,69.0,1
2024,5,28,2,OO,AVL,ORD,700,536.0,0.0,0
2024,1,5,5,WN,BNA,MKE,1015,475.0,75.0,1
2024,9,4,3,WN,MCO,PVD,725,1072.0,-4.0,0
2024,12,1,7,AA,CLT,AUS,1500,1032.0,16.0,1
2024,3,25,1,AA,MKE,DFW,619,853.0,72.0,1
2024,8,22,4,OH,CLT,HPN,1825,564.0,0.0,0
2024,10,4,5,OO,SEA,GEG,1130,224.0,42.0,1
2024,10,14,1,AA,PHL,BNA,916,675.0,0.0,0
2024,11,6,3,AA,DFW,DEN,2057,641.0,17.0,0
2024,10,17,4,UA,PSP,SFO,1535,421.0,-10.0,0
2024,2,13,2,AA,BZN,DFW,1554,1163.0,-7.0,0
2024,7,10,3,AA,PHX,BFL,2040,425.0,-7.0,0
2024,12,22,7,YX,MCI,LGA,700,1107.0,-1.0,0
2024,3,23,6,WN,LAX,OAK,745,337.0,-6.0,0
2024,10,15,2,OO,GRB,ORD,1046,173.0,-9.0,0
2024,9,27,5,UA,IAH,LAS,2130,1222.0,-1.0,0
2024,4,6,6,UA,EWR,MCO,830,937.0,-4.0,0
2024,2,2,5,UA,ORD,EWR,1545,719.0,-5.0,0
2024,8,23,5,WN,MSY,BWI,610,998.0,6.0,0
2024,8,6,2,OO,ORD,ATW,1805,160.0,-8.0,0
2024,1,17,3,UA,CHS,ORD,1130,760.0,107.0,1
2024,6,10,1,AA,DEN,DFW,1040,641.0,26.0,1
2024,1,11,4,WN,MCO,MSY,1100,551.0,-2.0,0
2024,12,21,6,OO,MSP,ABR,1245,257.0,-1.0,0
2024,3,2,6,B6,PSP,JFK,2149,2378.0,174.0,1
2024,5,2,4,DL,ATL,MCO,1555,404.0,0.0,0
2024,3,17,7,YX,ATL,DCA,1940,547.0,-6.0,0
2024,1,7,7,UA,IAD,SEA,1745,2306.0,41.0,1
2024,2,21,3,NK,MCO,EWR,1824,937.0,32.0,1
2024,10,25,5,UA,IAH,BOS,1225,1597.0,-1.0,0
2024,4,21,7,DL,ATL,ABQ,1050,1269.0,-2.0,0
2024,3,17,7,OO,LAX,RNO,959,391.0,-5.0,0
2024,10,2,3,OO,BUF,ORD,1055,474.0,3.0,0
2024,9,29,7,DL,MSP,CLT,705,930.0,-8.0,0
2024,3,18,1,DL,MSP,RDU,1357,980.0,-6.0,0
2024,11,20,3,OO,PSC,SEA,1126,172.0,27.0,0
2024,2,13,2,WN,DCA,OMA,1630,1012.0,-8.0,0
2024,3,22,5,UA,PHL,IAH,1737,1325.0,51.0,0
2024,12,1,7,WN,SMF,BUR,2035,358.0,-6.0,0
2024,11,8,5,WN,HOU,MCI,815,666.0,10.0,0
2024,11,13,3,AA,TPA,DFW,519,929.0,-10.0,0
2024,7,14,7,WN,SAN,LAS,1645,258.0,4.0,0
2024,2,3,6,AA,MCO,MIA,2018,192.0,1.0,0
2024,10,26,6,UA,LAX,IAD,815,2288.0,-4.0,1
2024,8,30,5,OO,HLN,SLC,1311,402.0,-5.0,0
2024,2,25,7,NK,FLL,LGA,1925,1076.0,0.0,0
2024,3,7,4,AS,LAX,PDX,1630,834.0,69.0,1
2024,12,5,4,G4,CHA,LAS,1409,1682.0,15.0,0
2024,3,28,4,WN,OAK,HOU,1920,1642.0,-1.0,0
2024,1,1,1,DL,ORD,ATL,541,606.0,8.0,0
2024,11,20,3,YX,PWM,ORD,1630,900.0,-10.0,0
2024,11,20,3,UA,DEN,TUS,1400,639.0,7.0,0
2024,12,28,6,NK,ATL,FLL,1944,581.0,64.0,1
2024,2,29,4,YX,GSP,DCA,1929,396.0,-5.0,0
2024,4,15,1,UA,LAX,HNL,835,2556.0,7.0,0
2024,5,12,7,WN,FLL,DAL,605,1108.0,-5.0,0
2024,10,3,4,AS,MKE,SEA,1431,1694.0,16.0,1
2024,1,18,4,F9,LAS,SEA,1729,867.0,-8.0,0
2024,4,8,1,B6,FLL,JAX,1651,319.0,-10.0,0
2024,6,24,1,UA,SFO,EWR,2340,2565.0,-8.0,0
2024,8,7,3,AA,DFW,GEG,1001,1477.0,111.0,1
2024,10,11,5,NK,FLL,PNS,920,525.0,-6.0,0
2024,11,2,6,AA,RNO,DFW,1110,1345.0,1.0,1
2024,8,21,3,NK,CLT,EWR,1446,529.0,30.0,1
2024,6,24,1,WN,SYR,BWI,610,273.0,-1.0,0
2024,3,1,5,NK,ABQ,LAS,2005,486.0,32.0,1
2024,3,20,3,UA,LGA,ORD,805,733.0,-15.0,0
2024,3,21,4,WN,SMF,SNA,955,404.0,-5.0,0
2024,6,18,2,AA,LGA,CLT,1120,544.0,6.0,0
2024,2,5,1,AA,JFK,LAX,700,2475.0,37.0,1
2024,7,25,4,YX,EWR,MKE,943,725.0,-3.0,0
2024,3,28,4,F9,TPA,LAS,800,1984.0,49.0,1
2024,12,18,3,AA,PHX,MSN,941,1396.0,-8.0,0
2024,3,12,2,B6,DCA,BOS,1335,399.0,-15.0,0
2024,6,14,5,WN,MCO,STL,2015,882.0,0.0,0
2024,1,6,6,B6,HPN,PBI,1025,1056.0,2.0,1
2024,11,7,4,AA,DFW,CMH,2040,926.0,-5.0,0
2024,8,2,5,NK,MSY,LAS,1128,1500.0,11.0,0
2024,4,19,5,OO,SMF,SEA,945,605.0,-8.0,0
2024,1,11,4,OO,ATL,ASE,1220,1304.0,113.0,1
2024,7,18,4,OH,VPS,CLT,1759,460.0,183.0,1
2024,2,2,5,OH,MLI,CLT,655,674.0,-12.0,0
2024,11,29,5,B6,LAX,JFK,2040,2475.0,-11.0,0
2024,8,24,6,B6,SRQ,JFK,1055,1041.0,-5.0,0
2024,11,18,1,WN,BWI,DTW,2220,409.0,-5.0,0
2024,7,13,6,MQ,DTW,ORD,1250,235.0,-5.0,0
2024,12,15,7,WN,TPA,MSY,1315,488.0,10.0,0
2024,7,1,1,F9,FSD,DEN,1440,483.0,66.0,1
2024,4,5,5,WN,MDW,ORF,1240,704.0,-1.0,0
2024,8,10,6,WN,DEN,COS,1400,73.0,-2.0,0
2024,8,26,1,WN,RNO,SAN,1350,488.0,-7.0,0
2024,5,15,3,WN,MCO,PIT,1100,834.0,21.0,1
2024,8,30,5,DL,MSP,IAH,1045,1034.0,-5.0,0
2024,10,17,4,F9,FLL,SJU,946,1046.0,28.0,1
2024,12,6,5,YX,RIC,LGA,1007,292.0,42.0,1
2024,5,19,7,OO,IND,ORD,1556,177.0,-2.0,0
2024,8,4,7,UA,PWM,ORD,605,900.0,10.0,0
2024,3,9,6,AA,DFW,JFK,904,1391.0,-2.0,0
2024,9,28,6,DL,ATL,TUL,819,674.0,-6.0,0
2024,8,7,3,MQ,BHM,CLT,1907,350.0,9.0,0
2024,2,9,5,WN,MKE,LAS,1045,1524.0,-4.0,0
2024,12,26,4,WN,DEN,HOU,2005,883.0,30.0,1
2024,3,27,3,WN,OGG,OAK,850,2349.0,-9.0,0
2024,11,21,4,9E,MSP,MEM,930,700.0,-2.0,0
2024,12,11,3,DL,SLC,SNA,1725,588.0,-6.0,0
2024,8,26,1,YX,CVG,ORD,1120,264.0,-10.0,0
2024,10,14,1,OO,ORD,CHO,1835,566.0,19.0,0
2024,5,4,6,DL,PNS,ATL,1351,271.0,-8.0,0
